GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age
F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,64.73150685
F,N,Y,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,9.077951184,1,0,0,0,Private service staff,3,0,43.76712329
M,N,Y,0,67500,Pensioner,Secondary / secondary special,Separated,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,61.23561644
F,Y,Y,1,189000,Working,Lower secondary,Married,House / apartment,6.761572769,1,0,0,1,Core staff,3,0,44.77808219
F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,8.951310542,1,0,0,0,Secretaries,2,0,54.46849315
F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,8.554488976,1,0,0,0,Cleaning staff,2,0,49.86027397
M,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,6.418364936,1,0,0,0,Core staff,2,0,48.04931507
F,Y,Y,0,166500,Working,Secondary / secondary special,Married,House / apartment,8.046549357,1,0,0,0,Laborers,2,0,33.40273973
F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,60.36712329
M,Y,N,0,337500,State servant,Higher education,Married,With parents,7.409741954,1,1,1,0,Managers,2,0,28.1260274
F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,8.992681751,1,0,0,0,Medicine staff,3,0,48.03287671
F,Y,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,8.836228572,1,0,0,0,High skill tech staff,4,0,41.15342466
F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,65.75616438
M,Y,N,2,180000,Commercial associate,Higher education,Married,House / apartment,7.890956716,1,0,0,0,Managers,4,0,43.05753425
F,Y,Y,1,112500,Working,Higher education,Married,House / apartment,6.040254711,1,0,0,0,Managers,3,0,24.74520548
F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,6.65544035,1,1,1,0,Core staff,2,0,36.19452055
F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,7.533158807,1,0,1,0,Laborers,2,0,38.57534247
F,N,N,0,135000,Commercial associate,Higher education,Married,With parents,6.023447593,1,0,0,1,Core staff,2,0,42.08219178
M,Y,Y,0,191399.3262,Working,Secondary / secondary special,Single / not married,House / apartment,6.977281342,1,0,0,0,Drivers,1,0,38.73424658
F,N,N,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,8.658692754,1,1,0,0,Managers,2,0,45.77534247
F,Y,Y,0,247500,Commercial associate,Higher education,Married,House / apartment,7.534228326,1,0,1,1,Laborers,2,0,39.62191781
F,N,Y,2,184500,Working,Secondary / secondary special,Married,House / apartment,7.442492723,1,1,1,0,Sales staff,4,0,27.15616438
F,N,Y,0,165600,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,58.58356164
M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,7.935945103,1,0,0,0,Drivers,2,0,50.23287671
F,N,N,0,112500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,57.90410959
M,Y,N,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,7.58171964,1,0,1,0,Laborers,2,0,27.40821918
M,N,Y,0,202500,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,7.376508126,1,0,0,0,Laborers,1,0,51.46575342
F,N,Y,0,72000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,59.78356164
F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,7.36707706,1,0,0,0,Medicine staff,2,0,57.17808219
F,Y,Y,0,391500,Working,Secondary / secondary special,Married,House / apartment,8.89068592,1,0,0,0,Core staff,2,0,46.56164384
M,Y,Y,1,112500,Working,Higher education,Married,House / apartment,6.284134161,1,0,0,1,Accountants,3,0,32.35342466
F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,8.426830751,1,1,1,0,Laborers,2,0,39.52054795
F,N,N,1,112500,Working,Secondary / secondary special,Widow,House / apartment,7.180069874,1,0,0,0,Laborers,2,0,54.60547945
F,N,Y,1,270000,State servant,Secondary / secondary special,Married,House / apartment,7.828834528,1,0,0,0,Medicine staff,3,0,39.45205479
M,N,Y,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,8.681181042,1,0,0,0,Laborers,1,0,40.10410959
M,Y,N,2,247500,Working,Secondary / secondary special,Married,House / apartment,8.643473357,1,1,0,0,Laborers,4,0,50.24109589
M,Y,Y,0,360000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,1,Laborers,2,0,57.14794521
F,N,Y,0,189000,Pensioner,Higher education,Separated,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,62.06849315
F,Y,Y,1,157500,State servant,Secondary / secondary special,Married,House / apartment,8.125630988,1,0,0,0,Laborers,3,0,37.83835616
F,Y,Y,0,405000,Commercial associate,Incomplete higher,Married,House / apartment,8.279950716,1,0,1,0,Laborers,2,0,50.73150685
F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,8.203577737,1,0,1,0,Managers,2,0,41.49315068
F,N,Y,0,130500,Working,Secondary / secondary special,Married,House / apartment,8.610319169,1,0,0,0,Core staff,2,0,37.04109589
F,N,Y,1,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,12.80831816,1,0,0,0,Laborers,3,0,52.8630137
F,Y,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,58.77808219
F,N,N,0,67500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,5.141663557,1,0,0,0,Laborers,2,0,52.02465753
F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,7.496097345,1,0,0,0,Waiters/barmen staff,2,0,42.2109589
M,Y,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,7.143617603,1,1,1,0,Drivers,2,0,42.09863014
F,Y,Y,0,157500,Commercial associate,Higher education,Single / not married,House / apartment,7.037027615,1,0,0,0,Private service staff,1,0,43.94520548
F,Y,Y,0,135000,Working,Higher education,Married,House / apartment,8.279950716,1,0,0,0,Managers,2,0,33.62739726
F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,56.66027397
F,N,N,0,180000,Working,Incomplete higher,Widow,House / apartment,7.54802897,1,1,1,0,Core staff,1,0,53.77808219
F,N,N,0,112500,Pensioner,Secondary / secondary special,Separated,Municipal apartment,12.80831816,1,0,0,0,Laborers,1,0,59.25753425
F,N,Y,0,247500,Commercial associate,Higher education,Married,House / apartment,7.999678579,1,0,0,0,Sales staff,2,0,32.64109589
F,N,Y,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,63.0630137
M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,7.935945103,1,0,0,0,Drivers,2,0,50.23287671
F,N,Y,0,67500,Pensioner,Lower secondary,Single / not married,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,60.67123288
M,Y,Y,0,337500,Working,Higher education,Married,With parents,7.069023427,1,0,0,0,Laborers,2,0,29.10136986
F,N,Y,1,337500,Working,Secondary / secondary special,Married,House / apartment,8.110427238,1,0,0,1,Core staff,3,0,35.04109589
F,N,Y,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,60.36712329
F,N,N,1,157500,Commercial associate,Higher education,Married,House / apartment,7.365812837,1,0,0,0,High skill tech staff,3,0,30.25205479
F,N,N,0,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,9.283404943,1,0,0,0,Laborers,2,0,51.22739726
M,Y,N,2,135000,State servant,Secondary / secondary special,Married,House / apartment,8.788440957,1,1,1,0,Core staff,4,0,38.46027397
M,Y,Y,0,450000,Working,Higher education,Married,House / apartment,8.39705739,1,0,1,0,Managers,2,0,52.29315068
F,N,N,0,180000,Working,Secondary / secondary special,Married,Municipal apartment,5.347107531,1,1,1,0,Sales staff,2,0,32.94246575
M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,8.016977747,1,1,1,0,Security staff,3,0,37.75890411
F,N,N,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.778630147,1,0,0,0,Laborers,1,0,31.0739726
F,Y,N,0,202500,Working,Higher education,Married,House / apartment,4.934473933,1,0,0,0,Accountants,2,0,25.32054795
M,Y,Y,0,180000,Working,Higher education,Married,With parents,7.290974778,1,0,0,0,Laborers,2,0,30.38082192
F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,7.747596839,1,0,0,1,Accountants,2,0,31.10410959
M,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,67.15068493
F,N,N,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,5.932245187,1,1,1,0,Private service staff,1,0,48.97534247
F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,9.28377669,1,0,0,0,Accountants,2,0,48.77534247
M,N,N,0,270000,Working,Secondary / secondary special,Married,With parents,6.432940093,1,1,1,0,Laborers,2,0,32.24109589
F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,7.933079772,1,0,1,0,Laborers,2,0,33.72328767
M,Y,Y,3,202500,Working,Secondary / secondary special,Married,House / apartment,8.207401833,1,0,1,0,Laborers,5,0,36.43835616
F,N,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,7.757906208,1,0,0,0,Private service staff,2,0,54.31780822
F,N,N,2,157500,State servant,Higher education,Married,House / apartment,8.583916823,1,0,0,0,Medicine staff,4,0,34.61917808
F,Y,N,0,216000,Working,Secondary / secondary special,Single / not married,House / apartment,9.202812106,1,1,1,0,Laborers,1,0,54.15068493
M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,6.822197391,1,1,1,0,Laborers,2,0,43.94520548
F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,8.347353412,1,1,1,0,Secretaries,1,0,62.33150685
M,Y,N,1,247500,Working,Higher education,Married,House / apartment,5.267858159,1,1,0,1,Laborers,3,0,25.46849315
F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,8.009695358,1,0,0,0,Laborers,2,0,37.96164384
M,Y,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,62.96164384
F,N,N,2,130500,Working,Secondary / secondary special,Married,House / apartment,8.153637486,1,0,0,0,Sales staff,4,0,42.29041096
F,N,N,0,99000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5.913503006,1,1,0,0,Core staff,1,0,44.87123288
M,N,Y,1,112500,State servant,Secondary / secondary special,Married,House / apartment,5.446737372,1,0,0,0,Laborers,3,0,38.04109589
F,Y,Y,0,247500,Working,Secondary / secondary special,Single / not married,With parents,5.65248918,1,0,0,0,Sales staff,1,0,32.24657534
M,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,7.597897951,1,0,1,0,High skill tech staff,3,0,43.80273973
F,N,N,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,1,0,Laborers,2,0,55.96986301
M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,7.512071246,1,1,0,1,Laborers,2,0,32.11780822
M,Y,Y,0,247500,Working,Higher education,Married,House / apartment,7.866722285,1,0,0,0,Managers,2,0,35.18630137
F,N,Y,0,171000,Working,Higher education,Married,House / apartment,8.256607345,1,0,0,0,High skill tech staff,2,0,50.26849315
F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,7.960672608,1,0,1,1,Laborers,4,0,32.10684932
M,Y,N,0,337500,Working,Secondary / secondary special,Married,House / apartment,6.929516771,1,0,1,0,Drivers,2,0,39.66849315
F,N,Y,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,7.792761721,1,0,0,0,Laborers,2,0,39.50410959
F,N,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,7.841885929,1,1,1,0,Laborers,2,0,30.87123288
F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,59.05205479
M,Y,Y,0,83250,Working,Secondary / secondary special,Married,House / apartment,8.737131612,1,1,1,1,Laborers,2,0,56.41643836
M,N,Y,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,4.644390899,1,0,1,0,Security staff,3,0,40.96438356
M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,6.376726948,1,0,0,1,Sales staff,1,0,29.69041096
M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,7.531552381,1,0,0,1,Laborers,2,0,27.34520548
M,Y,N,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.875119281,1,0,0,0,Managers,1,0,47.87123288
M,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,5.905361848,1,0,0,0,Sales staff,3,0,34.47945205
M,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,6.753437919,1,0,0,0,Laborers,3,0,33.56164384
F,Y,Y,2,216000,Working,Higher education,Married,House / apartment,8.494333897,1,0,0,0,Core staff,4,0,34.95068493
M,N,Y,0,114750,Pensioner,Secondary / secondary special,Separated,House / apartment,12.80831816,1,0,0,0,Laborers,1,0,58.26849315
F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,6.070737728,1,0,1,0,Accountants,4,0,34.9369863
F,N,Y,0,47250,Pensioner,Secondary / secondary special,Married,Municipal apartment,12.80831816,1,0,1,0,Laborers,2,0,58.66849315
F,N,N,0,49500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,65.07671233
F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,7.551712215,1,1,0,0,Laborers,1,0,48.16164384
F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,6.688354714,1,1,1,0,Managers,3,0,46.58082192
F,N,N,0,450000,Working,Higher education,Married,House / apartment,8.119993828,1,0,0,0,Sales staff,2,0,30.36164384
M,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,7.326465614,1,0,0,0,Laborers,2,0,58.5260274
M,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,65.66849315
F,N,N,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.778630147,1,0,0,0,Laborers,1,0,31.0739726
F,N,Y,0,103500,Pensioner,Secondary / secondary special,Widow,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,66.0109589
F,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,7.288244401,1,1,0,0,Core staff,2,0,33.35616438
F,Y,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,62.79452055
M,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,8.547722396,1,0,0,0,Laborers,3,0,50.39452055
F,N,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,6.568077911,1,1,0,0,Managers,2,0,45.81643836
F,Y,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,8.085178748,1,0,0,0,Laborers,3,0,38.58630137
M,N,N,0,202500,State servant,Higher education,Married,House / apartment,8.518392472,1,0,0,0,Core staff,2,0,34.8630137
M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,8.004031508,1,1,0,0,Laborers,2,0,26.87671233
M,N,Y,0,180000,Working,Lower secondary,Civil marriage,House / apartment,7.69211334,1,0,0,0,Managers,2,0,35.68219178
F,Y,N,1,108000,Commercial associate,Higher education,Married,House / apartment,6.06610809,1,1,0,0,Sales staff,3,0,44.21369863
F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,6.96979067,1,0,1,0,Sales staff,2,0,56.55068493
M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,6.719013154,1,0,0,0,Drivers,2,0,27.19726027
F,N,Y,0,405000,Commercial associate,Secondary / secondary special,Married,House / apartment,8.491670234,1,0,0,1,Sales staff,2,0,47.74520548
M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,7.104144093,1,0,0,1,Laborers,1,0,25.06575342
F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,62.64931507
F,N,Y,1,135000,Working,Academic degree,Civil marriage,House / apartment,8.930229565,1,0,1,0,Laborers,3,0,47.91506849
F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,12.80831816,1,0,0,0,Laborers,2,0,66.64931507
F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,7.869401713,1,1,1,0,Managers,3,0,28.18630137
F,N,Y,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,12.80831816,1,0,1,0,Laborers,1,0,62.8
